Candidate_ID,Gender,Race,Age,Education,Experience_Years,Job_Role_Applied,Skills,Certifications,Screening_Score,Selected
mostly9f-604d-49d6-988c-c614816b1152,Male,White,24,PhD,27,HR Manager,"Agile, Budgeting, Scrum",None,93.6,Yes
mostlyd8-03fa-4bb1-936c-89cc1cc3dc16,Female,White,35,Bachelor,10,Data Scientist,"Leadership, Budgeting, Agile",None,53.3,No
mostly3c-c9c8-439a-8cc3-1bcab7234492,Non-binary,Asian,31,Master,2,Data Scientist,_RARE_,PMP,120.6,Yes
mostly5c-e77e-43f3-a86b-6ffd426d20b1,Male,Black,51,PhD,17,HR Manager,_RARE_,Scrum Master,106.2,No
mostly45-7996-4da6-a48d-e15ca2d87d91,Non-binary,White,36,Bachelor,0,Software Engineer,"Agile, Scrum, Leadership",AWS,52.9,No
mostlybe-9f82-429c-aded-77d07e026168,Male,Black,39,Bachelor,17,Sales Executive,"Networking, Presentation, Negotiation",Scrum Master,69.5,No
mostly36-43d8-4ca6-b016-8e43a17e2f16,Male,Black,47,Master,3,Data Scientist,"SQL, Python, AWS",None,61.9,No
mostly27-47ae-40e1-bed2-f806b97c3728,Non-binary,White,24,High School,4,Data Scientist,"Cold Calling, Negotiation, CRM",None,75.1,No
mostlya4-5bf3-4ed6-84af-45a0b98b181e,Male,Other,20,PhD,24,HR Manager,_RARE_,None,60.9,No
mostly1b-a0a9-45d1-8a44-efe50574fe2b,Female,White,35,Master,6,Project Manager,"Python, SQL, R",AWS,53.0,No
mostly16-acde-45c7-9b09-94dc82b1576a,Non-binary,White,33,Bachelor,18,HR Manager,"SQL, Java, Git",CFA,78.1,Yes
mostly7e-3618-4d78-86bf-9f5003cb08c8,Female,Asian,20,Bachelor,15,Sales Executive,"Conflict Resolution, Communication, HR Policies",AWS,89.3,No
mostly7a-2377-44dc-be33-5f82b67aa487,Female,White,37,Bachelor,26,Software Engineer,_RARE_,AWS,87.3,No
mostly16-b29a-4821-b768-baea19a7742c,Male,White,22,High School,1,Data Scientist,"Java, SQL, AWS",PMP,119.9,No
mostly6e-d28e-4ca5-ad23-a18d4744b049,Male,Asian,35,Master,7,Software Engineer,"C++, Python, Git",AWS,68.6,No
mostlyb5-891c-4c4a-9496-5d6d8459a853,Female,White,36,Bachelor,4,Data Scientist,"Networking, Cold Calling, Negotiation",None,62.2,No
mostly89-1190-4b86-8a3e-9d7096ad8937,Female,White,27,Bachelor,14,Sales Executive,_RARE_,Scrum Master,90.0,No
mostly01-2da6-4f84-886e-e4436c27434c,Female,Hispanic,23,Bachelor,3,Software Engineer,"Machine Learning, Deep Learning, R",PMP,98.3,No
mostly6e-d3ea-4327-8894-a6e6943b66c8,Female,White,31,Bachelor,15,Project Manager,_RARE_,Scrum Master,32.0,Yes
mostly5b-6533-4029-bfcd-1928f33b39b9,Non-binary,White,31,Bachelor,16,Sales Executive,"Scrum, Agile, Budgeting",AWS,36.4,No
mostly80-227e-47da-9111-6adb25de649d,Male,Asian,21,Bachelor,0,Project Manager,"CRM, Networking, Presentation",None,91.7,Yes
mostlyd0-5e5a-4cfa-946f-0dc7a8d3bae9,Male,Asian,25,High School,16,HR Manager,_RARE_,PMP,50.0,No
mostly26-20d0-4ab2-a55f-38e1eb423de4,Male,Asian,28,Bachelor,14,Software Engineer,"Agile, Budgeting, Scrum",None,83.0,Yes
mostly1a-2356-4919-beed-d68726299e40,Female,White,31,Bachelor,22,HR Manager,_RARE_,PMP,78.1,No
mostly73-9d1b-4047-9bd6-db46e059fe44,Male,Hispanic,39,Bachelor,11,Data Scientist,"AWS, C++, SQL",PMP,68.4,No
mostly5f-c071-47d1-a4fe-b84ac945aa4e,Male,White,31,Bachelor,8,Project Manager,_RARE_,CFA,66.1,No
mostly5f-37f7-43c7-b3f4-fad616eefb3e,Female,Black,33,Bachelor,22,Data Scientist,"Agile, Budgeting, Scheduling",Scrum Master,73.1,Yes
mostly4f-6249-485a-8ce9-ebfb2cc528e7,Male,Black,35,Master,18,Sales Executive,"Negotiation, Cold Calling, Networking",Scrum Master,60.3,No
mostlyd3-4802-479a-9651-d423d43c011b,Female,Asian,23,Master,11,Data Scientist,"Python, Deep Learning, Machine Learning",Scrum Master,83.9,No
mostly30-a2a2-4d47-94ff-c5feb7f7a20b,Female,Hispanic,32,High School,10,Sales Executive,"Git, Python, SQL",AWS,127.2,No
mostlyed-363a-4080-a288-e209c5e8c496,Male,White,23,High School,5,Data Scientist,"Python, Statistics, Machine Learning",None,79.7,No
mostly30-c094-4398-9aa1-6b5bccb4e603,Male,Hispanic,22,Bachelor,2,HR Manager,"SQL, Java, Git",PMP,34.2,No
mostly9a-cd8a-4ade-9520-827f36ef1811,Male,Asian,25,Bachelor,16,Data Scientist,_RARE_,None,68.6,No
mostly83-1b09-4135-b61c-1e81ba72f0c3,Female,Hispanic,36,Master,0,Data Scientist,"AWS, Python, C++",None,91.8,No
mostly42-bd8d-4db7-b0e8-31af0fe63725,Female,Hispanic,20,Bachelor,0,Project Manager,"Agile, Scrum, Scheduling",AWS,111.3,No
mostlyde-bea6-410b-8100-a5b746579606,Non-binary,White,38,Master,20,Project Manager,"Scheduling, Leadership, Budgeting",Scrum Master,107.7,Yes
mostly37-dfab-4721-a2c5-1e5db999b4b6,Non-binary,Asian,38,Master,5,Sales Executive,"R, Statistics, Machine Learning",None,63.3,No
mostly87-6ba7-4764-9312-7df810656cc4,Non-binary,White,40,PhD,0,Project Manager,"Python, Statistics, SQL",None,84.5,No
mostly83-a100-48d0-9cfa-720a7b43b3d1,Male,Hispanic,20,Bachelor,18,HR Manager,"Agile, Leadership, Scrum",PMP,99.7,No
mostly99-125c-446e-9746-617e106f3de0,Male,White,39,Bachelor,30,Software Engineer,"Conflict Resolution, Communication, Recruitment",Scrum Master,120.4,No
mostly03-6f2a-4adb-85a1-bee56ab88d8f,Non-binary,Black,35,Master,6,Project Manager,"Python, R, Deep Learning",AWS,105.0,No
mostly0b-590a-4f77-b59b-68117d3fed91,Female,Asian,31,PhD,4,Data Scientist,"Budgeting, Scheduling, Agile",None,41.6,No
mostlyd3-ba78-4ca8-9fb4-ba28fd77238e,Female,Hispanic,33,Master,3,Software Engineer,"Presentation, Cold Calling, Negotiation",Scrum Master,63.7,No
mostlyb4-1bbe-4bc0-9ff6-3b2c33155034,Female,Black,34,High School,24,Project Manager,"Scheduling, Budgeting, Agile",None,32.0,No
mostlyd1-ba9c-4754-b18b-f2deced65a16,Female,Black,36,Bachelor,6,Project Manager,"Presentation, Negotiation, Cold Calling",None,87.7,No
mostly1a-0604-42e4-a3e7-bfd997aa1ca7,Male,White,20,High School,13,Data Scientist,_RARE_,Scrum Master,62.1,Yes
mostly2b-7dae-455d-9803-c00a6183f71e,Male,Asian,25,Bachelor,0,Data Scientist,"SQL, Machine Learning, Statistics",PMP,48.1,No
mostlyfa-4db0-4b3a-84d7-d54e0cb84cf8,Female,White,36,Bachelor,9,Project Manager,"Machine Learning, Python, SQL",None,53.2,No
mostly2f-bd0e-4d91-b46f-ae914b671749,Male,Hispanic,30,Master,12,Software Engineer,_RARE_,AWS,71.7,No
mostly6d-cb2d-4e2c-9413-a6d91625272b,Male,White,28,Master,11,HR Manager,"Recruitment, Communication, Leadership",None,81.1,Yes
mostly3b-62ef-4914-b372-9aaac16cf12e,Male,Asian,27,High School,14,Data Scientist,"C++, AWS, Git",None,38.4,No
mostlyea-a3d5-44d8-9fff-e80a9cff18f7,Male,Hispanic,47,PhD,6,Project Manager,"HR Policies, Recruitment, Leadership",AWS,46.8,No
mostlye2-a288-44e2-a35f-9181655980d3,Female,Asian,34,Bachelor,17,HR Manager,_RARE_,None,109.6,No
mostly17-601f-476f-99de-ae2618db2a38,Male,Other,40,High School,17,Software Engineer,"SQL, AWS, Git",None,75.8,Yes
mostly58-2a90-41bb-a302-d1a6e315c0d3,Female,White,49,Bachelor,4,Sales Executive,"Deep Learning, Statistics, Python",None,90.2,No
mostlye5-a26f-48a9-9288-ab34861acb85,Female,Other,31,Master,5,HR Manager,_RARE_,None,76.4,No
mostly8e-f10e-43a7-a2f2-fd9705a01fb0,Male,White,39,PhD,9,Sales Executive,"Negotiation, Networking, Cold Calling",None,73.4,Yes
mostlya3-0bfa-44f7-8224-988ec1d31c45,Female,Asian,37,Bachelor,0,Software Engineer,"Conflict Resolution, Leadership, Communication",None,70.8,No
mostlyb2-a9a0-4f1b-a7f6-7ad4895225c0,Male,Black,47,Master,1,Sales Executive,"Budgeting, Leadership, Scheduling",AWS,94.1,No
mostlyd5-0092-4e31-83a5-024a4928ac04,Non-binary,Asian,34,Master,0,Data Scientist,"Python, Git, SQL",AWS,36.5,Yes
mostlye3-59dd-43af-b64a-08e317615849,Male,Hispanic,30,Bachelor,21,Sales Executive,"Python, Statistics, R",AWS,103.9,Yes
mostly48-c0f1-47fb-80f6-1aab9ae0f896,Female,White,38,Bachelor,11,HR Manager,"SQL, AWS, Git",Scrum Master,82.9,Yes
mostlydc-4865-4910-9e84-e43610d6f44f,Female,Asian,30,Bachelor,0,Software Engineer,"Python, C++, Git",None,61.6,Yes
mostly04-083f-4228-9ef5-6d0f67e77376,Female,Asian,20,Bachelor,4,Sales Executive,"Networking, Cold Calling, Negotiation",CFA,64.5,No
mostly64-98fe-4cd2-aa04-a606adb4893a,Male,White,36,Master,11,HR Manager,_RARE_,AWS,46.0,No
mostly10-af9c-409b-b2e8-e10d180587a0,Male,Black,38,Master,14,Data Scientist,_RARE_,AWS,77.0,Yes
mostlyc7-97b6-404c-ba9f-b67ffd32469e,Female,White,35,Bachelor,7,Software Engineer,"C++, Python, Java",None,90.0,No
mostlyef-0efd-4f09-a431-b6d2ee527fdc,Female,White,38,Master,6,Project Manager,"HR Policies, Leadership, Conflict Resolution",AWS,42.5,Yes
mostly6b-5376-4115-a664-0023cc9562e3,Female,Asian,34,High School,21,Sales Executive,"HR Policies, Leadership, Conflict Resolution",None,75.8,No
mostly27-fe54-4bc3-b10a-8f0a96c3555c,Female,Black,37,Bachelor,6,HR Manager,"SQL, Statistics, Machine Learning",None,102.7,No
mostly4d-0004-4a6b-a16a-527e460946ae,Male,Black,46,PhD,0,Project Manager,"Python, AWS, SQL",None,95.7,No
mostly65-34a9-4c7c-902d-7d6497cf5793,Non-binary,White,21,High School,22,HR Manager,_RARE_,CFA,117.3,Yes
mostly6e-2f1c-4ede-bbf6-84e416df0bf6,Female,Black,34,Bachelor,6,HR Manager,"CRM, Presentation, Negotiation",AWS,65.9,No
mostly01-06cf-4c6a-a987-7b1a2cfd1c3f,Female,Black,30,Bachelor,6,Sales Executive,"Cold Calling, Networking, CRM",None,66.6,No
mostlya1-1dda-4609-8544-e8c2b065c4e2,Female,White,35,Bachelor,14,Software Engineer,_RARE_,AWS,43.8,Yes
mostly24-b1a3-4b12-908a-b0763cc58147,Male,Other,25,Bachelor,10,Project Manager,"Communication, Leadership, Conflict Resolution",Scrum Master,119.3,No
mostly52-73e6-44f9-bea8-9cbbbd65ab8c,Female,Black,20,Master,4,Data Scientist,"Communication, Conflict Resolution, Recruitment",CFA,78.8,No
mostlyc1-6694-422c-9a03-d105605500e7,Female,Black,27,High School,3,HR Manager,"Python, Deep Learning, Machine Learning",AWS,39.6,No
mostlybd-4f12-42fe-9ce5-166e6744a660,Female,White,35,Bachelor,3,Data Scientist,"Cold Calling, Presentation, Networking",None,120.3,No
mostlybf-41ee-4fec-a466-84fed3d924f2,Male,Hispanic,48,Master,15,Sales Executive,"Machine Learning, Deep Learning, R",AWS,33.2,No
mostly9a-6c46-47ba-a8b0-12e58338eaad,Female,White,34,High School,10,HR Manager,"Deep Learning, Machine Learning, SQL",AWS,72.1,No
mostlyc2-ef01-4e2f-b4b1-cc93404c83ab,Male,Black,26,Master,2,Sales Executive,"Machine Learning, Statistics, SQL",None,84.8,Yes
mostlyd5-cb53-42ee-bb56-46b3d6fe7518,Male,Hispanic,47,Master,27,Sales Executive,"Recruitment, HR Policies, Communication",None,78.8,Yes
mostlyee-7791-440e-a8f7-28ff77b32a68,Male,Other,41,Bachelor,13,Project Manager,"Budgeting, Scheduling, Agile",AWS,102.9,No
mostly04-179c-41d0-bd8c-672c1ac3923b,Male,Hispanic,31,Bachelor,12,Data Scientist,"Leadership, Agile, Budgeting",PMP,53.9,No
mostly46-f144-4be0-a223-627bc13cc861,Male,Hispanic,28,Bachelor,12,Project Manager,"HR Policies, Leadership, Communication",None,64.6,Yes
mostlyac-2453-4df1-8e0d-b1cd7685fcd9,Male,Black,21,Master,15,Sales Executive,"Communication, Recruitment, HR Policies",Scrum Master,114.8,Yes
mostlyd8-f9f3-44f2-b156-7eddf1385e90,Male,Other,46,Bachelor,20,Sales Executive,"Java, Python, AWS",AWS,79.3,No
mostly79-44b8-4db0-9b19-f35a5a405b55,Non-binary,Asian,28,Master,10,Software Engineer,_RARE_,Scrum Master,118.3,No
mostlyea-6e2e-41bc-ae9e-be9fd6c9039b,Female,Black,24,Bachelor,0,Software Engineer,"HR Policies, Leadership, Recruitment",AWS,39.8,No
mostly56-40cd-424c-acb5-57a9f2b32288,Male,Black,55,Master,20,Project Manager,"Budgeting, Leadership, Scheduling",AWS,104.7,Yes
mostly30-6df7-4fe8-aed3-360410a08566,Female,Black,37,Bachelor,14,Sales Executive,"Negotiation, CRM, Networking",Scrum Master,70.7,No
mostlya0-7000-441f-8e1f-e731036bc126,Male,Hispanic,21,PhD,11,Data Scientist,"Networking, Cold Calling, Negotiation",AWS,55.6,No
mostly5a-b58e-4e3d-85e7-712e0326a403,Male,Black,20,High School,24,Sales Executive,"Conflict Resolution, Leadership, Communication",None,54.8,No
mostly75-fda9-4fa2-90a0-baaab1b9bb47,Male,White,30,Bachelor,6,Project Manager,"R, Statistics, SQL",PMP,93.5,No
mostly67-329e-40df-93d6-45c473d1bffa,Female,White,20,Bachelor,8,Project Manager,"Budgeting, Leadership, Agile",AWS,66.3,No
mostly3c-bd39-4971-a4ac-cda641bb875b,Non-binary,Other,50,Master,12,Project Manager,"Networking, Cold Calling, Negotiation",None,60.4,No
mostly81-9e99-4a57-91b1-d72fa34e364c,Female,Other,23,Bachelor,1,Software Engineer,"Communication, HR Policies, Conflict Resolution",AWS,72.2,Yes
mostly6b-62a5-4db6-8e72-f74f6a7b4379,Female,Asian,33,Bachelor,20,Sales Executive,"Conflict Resolution, Recruitment, HR Policies",PMP,71.5,No
mostly83-5b07-46d5-8f26-3cea4e75a9e4,Male,White,33,High School,7,HR Manager,"Git, SQL, Python",Scrum Master,108.4,No
mostly74-6a11-4ab9-bc58-4b02f9ef4d92,Female,Hispanic,29,High School,16,Sales Executive,"AWS, C++, Java",None,113.3,No
mostlyc4-06c0-4ac4-a514-5e3ed49d4d39,Female,Black,31,Bachelor,10,HR Manager,"Python, Machine Learning, R",AWS,125.5,Yes
mostly32-0205-4127-806b-4c2c79d081a5,Male,Asian,36,Bachelor,11,Data Scientist,"R, Statistics, Python",None,53.2,Yes
mostlye9-daeb-41c2-bcdd-52c7b7f7f1a3,Female,White,49,Bachelor,14,Sales Executive,"Leadership, Recruitment, Communication",None,72.1,Yes
mostly7f-dac1-4624-881f-b4a3f08a9010,Female,White,32,Master,9,Sales Executive,"Negotiation, Cold Calling, Networking",None,95.7,No
mostly89-6fab-4701-b5c4-436df81e7f61,Male,Black,39,Master,18,Project Manager,"Python, Git, SQL",None,38.9,No
mostly13-451d-469e-bb0a-2eb1cd499e7c,Female,Hispanic,20,Master,13,HR Manager,"Statistics, SQL, Python",None,78.2,No
mostly9e-ff5b-4cad-878a-c3cb9c8312fd,Male,White,22,Bachelor,0,Sales Executive,"R, SQL, Statistics",Scrum Master,95.2,Yes
mostly7b-9581-4b21-9d68-647222cd6914,Female,White,24,Bachelor,0,HR Manager,"HR Policies, Leadership, Conflict Resolution",AWS,75.0,No
mostly7b-fd3a-4be9-a6ee-44c870d19f32,Non-binary,Hispanic,55,Bachelor,1,Project Manager,"Presentation, Cold Calling, Negotiation",None,46.9,No
mostly6a-8dfc-4e12-8be8-6e34f706b25a,Female,Black,31,Master,10,Data Scientist,"Networking, Presentation, Negotiation",PMP,112.6,No
mostlyc3-1104-4d56-905c-b14b11cde54b,Non-binary,Hispanic,20,Master,7,Project Manager,"Python, Machine Learning, R",Scrum Master,59.1,No
mostlyc7-ee9a-4d36-a027-2ffacd1dd5ec,Female,Black,39,Bachelor,1,Software Engineer,"Recruitment, Communication, Conflict Resolution",None,122.2,No
mostly4d-48a4-403a-b995-53edf53d36e5,Female,Other,31,Master,2,Software Engineer,"Leadership, Recruitment, HR Policies",Scrum Master,70.7,No
mostly18-3f7a-4c1d-9ded-e513dee1e9a2,Non-binary,White,27,Bachelor,7,Project Manager,_RARE_,PMP,44.1,No
mostly21-5213-442c-a948-f42d6ac2c57a,Male,White,37,Bachelor,9,Data Scientist,"Leadership, Conflict Resolution, Recruitment",None,68.4,No
mostly52-536a-4137-ac40-5402c6947f47,Female,White,22,Master,15,HR Manager,_RARE_,None,101.8,No
mostlyb6-7b3d-4ff7-b9bf-293e183991f7,Male,White,34,Bachelor,3,Project Manager,"HR Policies, Communication, Recruitment",None,62.0,No
mostly9a-7906-4875-86da-d92742ee6a6d,Male,Other,20,Master,9,Project Manager,_RARE_,PMP,115.4,No
mostlya8-038f-44d0-ba28-d4ea8a16762b,Male,Black,33,Bachelor,0,Software Engineer,_RARE_,None,95.2,No
mostly7d-e618-421e-b771-76e611843e71,Male,White,20,Bachelor,12,Sales Executive,"HR Policies, Recruitment, Leadership",None,115.4,No
mostlybf-aeb2-4a58-9203-3c073f41e82d,Non-binary,Other,35,Bachelor,14,Sales Executive,"Conflict Resolution, Leadership, Communication",CFA,76.3,Yes
mostly03-ea22-4742-a950-cb851659661a,Male,Black,42,Master,15,HR Manager,"Leadership, Recruitment, HR Policies",None,69.8,No
mostly31-4afa-449c-8dda-c0fc5f6a1828,Female,Black,48,High School,22,HR Manager,_RARE_,Scrum Master,33.0,No
mostlyca-d91b-4607-8335-c6e7987357be,Male,Asian,21,Bachelor,30,Software Engineer,"Machine Learning, R, Deep Learning",Scrum Master,78.5,No
mostlye8-51bf-409a-b546-8f5e8bf20ddf,Female,White,26,Bachelor,6,Data Scientist,"Negotiation, Cold Calling, Networking",None,64.3,No
mostlyf0-ca5b-4889-825b-7482004a2985,Female,White,27,Bachelor,10,Project Manager,"R, Deep Learning, Machine Learning",None,54.1,No
mostlyaf-54fd-4740-a15b-6d841214f9d2,Male,White,21,Master,15,HR Manager,_RARE_,None,71.1,No
mostlye4-029e-46e8-8608-456d4f8f40a4,Female,Black,31,Bachelor,10,Sales Executive,_RARE_,None,94.3,No
mostlye1-de6d-4289-8ca0-7898ea461322,Male,Other,49,High School,10,Data Scientist,"SQL, Java, Python",AWS,66.0,No
mostlye8-da1f-44bb-9156-8bc805d16313,Female,Black,33,Master,21,Software Engineer,_RARE_,AWS,48.8,No
mostlyc2-b348-4e0b-9741-c0c5f5d1ac99,Male,Asian,20,Master,1,HR Manager,_RARE_,None,103.3,Yes
mostly49-e469-4df2-b825-29a6b774962a,Male,Asian,28,Bachelor,9,Project Manager,"Presentation, CRM, Negotiation",None,52.8,No
mostlyab-ffb1-4d3d-8234-c1a6f841df89,Female,White,30,Bachelor,10,Software Engineer,"Deep Learning, Statistics, R",None,62.5,Yes
mostly59-aaf2-4e9c-b98b-3c439ddb82eb,Female,White,36,High School,10,Project Manager,"Budgeting, Leadership, Scrum",AWS,55.5,No
mostly4c-c6fa-4869-a2cb-a5c146562f48,Non-binary,White,38,Bachelor,7,HR Manager,"SQL, Java, Python",Scrum Master,45.3,No
mostly3d-4b25-4889-b19c-addda213f232,Female,Black,20,Bachelor,0,Software Engineer,_RARE_,None,104.6,No
mostly9b-0c1a-4613-93b8-54a8737f6ebe,Male,Black,33,Master,4,Data Scientist,"Budgeting, Agile, Scheduling",None,32.0,Yes
mostly38-8a5c-4098-b0ca-d478a40f4155,Male,Black,32,Bachelor,9,HR Manager,"Communication, Recruitment, Conflict Resolution",None,68.4,No
mostly70-9148-4cd6-89eb-bced406813de,Non-binary,White,50,High School,18,Data Scientist,_RARE_,PMP,87.0,No
mostly67-b0e7-49cb-a663-02bff9da5f6d,Non-binary,Asian,20,High School,1,Sales Executive,"Budgeting, Agile, Leadership",Scrum Master,120.2,Yes
mostly32-e57c-4f61-a884-634e0cbfca13,Female,White,31,Master,2,HR Manager,"Negotiation, Cold Calling, Presentation",Scrum Master,40.3,No
mostlyd4-bca5-4e2d-b9d7-0106cd9928d6,Non-binary,White,23,PhD,0,Sales Executive,"Recruitment, HR Policies, Conflict Resolution",CFA,76.2,No
mostly1e-5fc8-4a9f-84c9-68ff16c4e512,Male,Black,33,Bachelor,0,Project Manager,"SQL, Git, Java",None,47.0,No
mostly7d-48b1-4cda-817a-2143050e9578,Male,Black,20,Master,17,Software Engineer,_RARE_,PMP,60.5,No
mostlyd0-257c-42ac-ade9-21dbe85ba43a,Male,Asian,30,Bachelor,3,Project Manager,"HR Policies, Leadership, Recruitment",CFA,76.2,No
mostly80-f1bd-4ae3-a1fa-a34bda8962c2,Non-binary,Asian,58,Bachelor,16,Project Manager,_RARE_,PMP,105.4,No
mostly1b-71bf-4d65-9575-334dd69cd1a7,Female,White,38,High School,11,Data Scientist,"Presentation, Networking, CRM",None,78.1,No
mostlya4-6a60-427a-9641-be2e1ba98bad,Male,Black,25,High School,6,Project Manager,"Python, C++, Git",CFA,128.0,No
mostlyeb-9481-44e5-a97c-5f2fa0807848,Male,Asian,34,Master,9,Software Engineer,_RARE_,None,89.2,No
mostly2b-4d79-48eb-a114-85c4c9986c0b,Female,Other,24,Master,18,Software Engineer,_RARE_,None,117.0,No
mostly0f-71fa-4262-af62-c9dcb31ff399,Female,Other,47,Bachelor,0,Software Engineer,"Conflict Resolution, Leadership, Recruitment",None,55.2,Yes
mostly5b-934a-486e-b6e9-775c68f63431,Male,Hispanic,23,Bachelor,20,HR Manager,_RARE_,None,83.6,No
mostly83-7423-4804-a324-a0cea809fbee,Non-binary,Hispanic,29,Bachelor,13,Data Scientist,"CRM, Negotiation, Networking",AWS,70.9,No
mostlye1-1ac9-496f-86bc-f3653093de31,Male,White,41,Master,0,HR Manager,_RARE_,None,72.9,No
mostlyc1-3ad4-4374-85bd-342318ce7fea,Female,Hispanic,33,Master,12,Sales Executive,"R, Deep Learning, Statistics",Scrum Master,65.3,No
mostly65-d254-4f91-aaaf-de542e9abc17,Female,White,43,High School,0,Data Scientist,_RARE_,AWS,75.2,No
mostlyab-b13a-4cbf-a3a8-f9f9f70ebfd5,Male,Black,32,High School,7,HR Manager,"Python, AWS, C++",AWS,85.8,No
mostly01-d7cb-447a-9b2c-454b1f14250a,Female,White,30,Bachelor,5,Data Scientist,_RARE_,Scrum Master,44.0,No
mostly3b-fafc-4b96-be01-1a30de3065c0,Non-binary,White,36,Master,0,Data Scientist,"Machine Learning, R, Statistics",None,102.3,Yes
mostly8e-3245-4f5a-87f8-77a757f4b9f2,Male,White,39,Bachelor,27,Project Manager,_RARE_,None,68.8,No
mostly0c-62ef-4b3b-b0ad-f30181933055,Male,White,36,Master,0,Project Manager,_RARE_,None,64.0,No
mostlyd3-e9e3-4817-9d49-d191e02616b6,Female,Hispanic,39,High School,12,Sales Executive,"Communication, Recruitment, Conflict Resolution",AWS,71.9,No
mostly93-eac1-4211-961a-1a5adea70083,Female,Asian,36,Master,0,Software Engineer,"Communication, Conflict Resolution, Recruitment",AWS,125.8,No
mostly1c-6978-44f0-9a50-e17a652d71e7,Male,Asian,28,Bachelor,3,Data Scientist,_RARE_,None,69.7,No
mostly71-d4cd-45f9-9934-f7781e75770f,Non-binary,White,27,Bachelor,2,Software Engineer,"Recruitment, Conflict Resolution, Communication",None,75.5,No
mostly0f-5639-48b7-9d5c-e5c18a0f9b7f,Non-binary,White,35,Bachelor,17,Sales Executive,"C++, SQL, Java",CFA,63.8,Yes
mostly89-36d7-4e13-bd1a-729dc1ef4343,Female,Asian,38,High School,20,Data Scientist,"Leadership, Agile, Scheduling",PMP,120.3,No
mostlyb6-cb4a-4882-a4b2-db323a9c2a7c,Female,Other,30,High School,27,Project Manager,_RARE_,None,43.4,No
mostly46-f59a-4837-b10e-e9507d20ca6a,Non-binary,White,49,Master,9,Sales Executive,"Python, Machine Learning, R",Scrum Master,73.4,No
mostlye9-b8cd-415f-9b9f-6c3e4c186fe5,Non-binary,Asian,34,Bachelor,0,HR Manager,_RARE_,None,87.0,No
mostlya4-ffb3-4c3d-becf-223672a307ad,Non-binary,White,38,PhD,17,Sales Executive,"Budgeting, Agile, Leadership",Scrum Master,123.2,No
mostly03-e439-494d-a589-c6bb41070148,Male,Asian,27,Master,16,Software Engineer,_RARE_,CFA,47.1,No
mostly45-bb6d-4258-8d20-25933054c962,Female,Hispanic,20,Bachelor,3,Sales Executive,_RARE_,None,67.2,No
mostly2a-cf9b-4bc9-8dd2-01aba4b54cdd,Female,White,20,PhD,17,Project Manager,"Java, Python, AWS",None,85.4,No
mostly73-4cb3-4555-be34-1c4ba1cfba06,Male,White,33,Bachelor,0,Software Engineer,_RARE_,AWS,38.2,Yes
mostlyca-0d48-45aa-9894-29bd24489cb4,Female,Black,20,PhD,4,HR Manager,"Networking, Negotiation, Presentation",PMP,79.3,No
mostly10-e79f-440e-b596-7a4bac6e3c06,Female,White,39,Bachelor,4,Data Scientist,"Statistics, Python, R",None,65.1,Yes
mostly00-615b-46b5-a2bb-c9990759d40a,Female,White,35,Bachelor,30,Sales Executive,"Git, SQL, Python",AWS,66.0,Yes
mostly79-2596-4665-9d38-23627111740b,Female,Hispanic,30,Bachelor,0,Sales Executive,_RARE_,Scrum Master,59.2,No
mostlye8-1087-4908-9a70-ce37feefce28,Female,Asian,47,Bachelor,0,Sales Executive,"Deep Learning, Machine Learning, R",None,76.8,Yes
mostly24-ade4-474f-b88d-918d28f7f9ed,Male,Black,28,Bachelor,12,Software Engineer,_RARE_,None,104.0,No
mostlyab-a415-4f96-89ba-e506a8dcdbed,Female,White,26,High School,3,Data Scientist,_RARE_,None,66.3,Yes
mostly9c-86c6-4ce9-b647-1feaf9358679,Female,Asian,33,Bachelor,16,Sales Executive,"Conflict Resolution, Recruitment, Leadership",Scrum Master,38.6,No
